"datetime_local","time_of_day","bumblebee_buzz_hourly","temperature_C","solar_radiation","wind_speed_kmh","gust_speed_kmh","wind_dir_deg","atm_pressure_kpa","datetime_utc","doy","time_index","AR_start","time_of_day_hour"
2025-07-08 11:00:00,11:00:00,11,2.265625,53.75,4.61333333333333,6.71,286.4,100.513166666667,2025-07-08 18:00:00,189,408,FALSE,11
2025-07-08 12:00:00,12:00:00,41,3.9375,118.533333333333,4.78,6.965,286.866666666667,100.552,2025-07-08 19:00:00,189,409,FALSE,12
2025-07-08 13:00:00,13:00:00,27,5.40625,166.666666666667,5.03166666666667,7.13333333333333,301.6,100.576333333333,2025-07-08 20:00:00,189,410,FALSE,13
2025-07-08 14:00:00,14:00:00,116,5.265625,177.083333333333,4.69666666666667,7.38333333333333,302.75,100.6,2025-07-08 21:00:00,189,411,FALSE,14
2025-07-08 15:00:00,15:00:00,28,4.65625,106.866666666667,4.61333333333333,7.21666666666667,301.816666666667,100.642166666667,2025-07-08 22:00:00,189,412,FALSE,15
2025-07-08 16:00:00,16:00:00,131,5.03125,138.333333333333,4.69666666666667,6.79333333333333,309.35,100.680833333333,2025-07-08 23:00:00,189,413,FALSE,16
2025-07-08 17:00:00,17:00:00,76,3.6875,110.616666666667,4.36333333333333,6.45666666666667,316.366666666667,100.699833333333,2025-07-09,189,414,FALSE,17
2025-07-08 18:00:00,18:00:00,147,4.546875,150.833333333333,3.775,5.95666666666667,313.566666666667,100.712333333333,2025-07-09 01:00:00,189,415,FALSE,18
2025-07-08 19:00:00,19:00:00,41,3.296875,103.966666666667,4.11166666666667,6.37666666666667,300.2,100.724,2025-07-09 02:00:00,189,416,FALSE,19
2025-07-08 20:00:00,20:00:00,82,3.4375,108.966666666667,4.53,6.87833333333333,305.85,100.7525,2025-07-09 03:00:00,189,417,FALSE,20
2025-07-08 21:00:00,21:00:00,29,2.703125,77.2666666666667,4.11333333333333,6.375,302.283333333333,100.77,2025-07-09 04:00:00,189,418,FALSE,21
2025-07-08 22:00:00,22:00:00,66,2.203125,72.5,4.19666666666667,6.45666666666667,307.016666666667,100.785166666667,2025-07-09 05:00:00,189,419,FALSE,22
2025-07-08 23:00:00,23:00:00,43,1.46875,28.1166666666667,3.43833333333333,5.53666666666667,310.283333333333,100.8165,2025-07-09 06:00:00,189,420,FALSE,23
2025-07-09,00:00:00,28,1.3125,15.2166666666667,3.02,4.86666666666667,308.9,100.852333333333,2025-07-09 07:00:00,190,421,TRUE,0
2025-07-09 01:00:00,01:00:00,0,1.125,2.3,3.27,5.20166666666667,303.716666666667,100.866833333333,2025-07-09 08:00:00,190,422,FALSE,1
2025-07-09 02:00:00,02:00:00,0,0.8125,2.9,3.27,5.03166666666667,305.383333333333,100.898166666667,2025-07-09 09:00:00,190,423,FALSE,2
2025-07-09 03:00:00,03:00:00,0,0.625,4.36666666666667,3.02,4.78,307.733333333333,100.9195,2025-07-09 10:00:00,190,424,FALSE,3
2025-07-09 04:00:00,04:00:00,11,0.875,12.5,2.35,3.85833333333333,307.483333333333,100.9365,2025-07-09 11:00:00,190,425,FALSE,4
2025-07-09 05:00:00,05:00:00,0,1.421875,28.3333333333333,1.67666666666667,3.27,306.083333333333,100.950166666667,2025-07-09 12:00:00,190,426,FALSE,5
2025-07-09 06:00:00,06:00:00,38,2.125,44.1666666666667,1.42666666666667,2.855,301.6,100.959666666667,2025-07-09 13:00:00,190,427,FALSE,6
2025-07-09 07:00:00,07:00:00,15,4.359375,110.216666666667,2.35,3.86,313.566666666667,100.944333333333,2025-07-09 14:00:00,190,428,FALSE,7
2025-07-09 08:00:00,08:00:00,140,5.3125,126.683333333333,1.93,3.44,316.6,100.972333333333,2025-07-09 15:00:00,190,429,FALSE,8
2025-07-09 09:00:00,09:00:00,370,6.40625,182.3,1.92833333333333,3.60833333333333,326.883333333333,100.9795,2025-07-09 16:00:00,190,430,FALSE,9
2025-07-09 10:00:00,10:00:00,118,7.390625,239.583333333333,2.52,3.86,347.733333333333,100.993166666667,2025-07-09 17:00:00,190,431,FALSE,10
2025-07-09 11:00:00,11:00:00,121,8.09375,278.133333333333,2.35,4.02666666666667,291.316666666667,100.989,2025-07-09 18:00:00,190,432,FALSE,11
2025-07-09 12:00:00,12:00:00,151,10.453125,408.733333333333,2.01,3.86,18.4833333333333,100.997833333333,2025-07-09 19:00:00,190,433,FALSE,12
2025-07-09 13:00:00,13:00:00,165,10,372.3,2.265,3.43666666666667,54.3,101.031666666667,2025-07-09 20:00:00,190,434,FALSE,13
2025-07-09 14:00:00,14:00:00,136,7.796875,259.166666666667,2.095,3.35333333333333,30.6666666666667,101.032666666667,2025-07-09 21:00:00,190,435,FALSE,14
2025-07-09 15:00:00,15:00:00,149,7.578125,250.416666666667,2.18,3.945,27.4,101.038166666667,2025-07-09 22:00:00,190,436,FALSE,15
2025-07-09 16:00:00,16:00:00,196,7.90625,245,1.76,3.355,23.6333333333333,101.054666666667,2025-07-09 23:00:00,190,437,FALSE,16
2025-07-09 17:00:00,17:00:00,243,11.875,419.983333333333,2.095,3.775,180.4,101.0555,2025-07-10,190,438,FALSE,17
2025-07-09 18:00:00,18:00:00,257,8.78125,303.333333333333,2.18,3.85833333333333,353.566666666667,101.075833333333,2025-07-10 01:00:00,190,439,FALSE,18
2025-07-09 19:00:00,19:00:00,65,7.875,245.216666666667,2.18,3.775,347.733333333333,101.0935,2025-07-10 02:00:00,190,440,FALSE,19
2025-07-09 20:00:00,20:00:00,187,6.109375,115.216666666667,2.18,3.86,312.133333333333,101.129666666667,2025-07-10 03:00:00,190,441,FALSE,20
2025-07-09 21:00:00,21:00:00,98,5.25,81.25,2.76666666666667,4.36166666666667,285,101.128,2025-07-10 04:00:00,190,442,FALSE,21
2025-07-09 22:00:00,22:00:00,17,4.53125,62.5166666666667,3.52,5.2,267.433333333333,101.145666666667,2025-07-10 05:00:00,190,443,FALSE,22
2025-07-09 23:00:00,23:00:00,97,3.40625,14.3833333333333,3.35333333333333,4.86333333333333,266.033333333333,101.164,2025-07-10 06:00:00,190,444,FALSE,23
2025-07-10,00:00:00,0,3.1875,11.4666666666667,3.945,5.53666666666667,261.8,101.160166666667,2025-07-10 07:00:00,191,445,TRUE,0
2025-07-10 01:00:00,01:00:00,0,3.359375,13.7666666666667,4.19666666666667,6.12333333333333,241.716666666667,101.162333333333,2025-07-10 08:00:00,191,446,FALSE,1
2025-07-10 02:00:00,02:00:00,4,2.734375,16.8833333333333,4.78,6.87666666666667,234.483333333333,101.153,2025-07-10 09:00:00,191,447,FALSE,2
2025-07-10 03:00:00,03:00:00,0,2.046875,13.55,4.78,6.45833333333333,231.383333333333,101.143333333333,2025-07-10 10:00:00,191,448,FALSE,3
2025-07-10 04:00:00,04:00:00,6,3.09375,35.2166666666667,4.94833333333333,6.88,223.433333333333,101.111166666667,2025-07-10 11:00:00,191,449,FALSE,4
2025-07-10 05:00:00,05:00:00,19,5.0625,62.0833333333333,5.955,8.47333333333333,231.65,101.080666666667,2025-07-10 12:00:00,191,450,FALSE,5
2025-07-10 06:00:00,06:00:00,44,7.21875,113.533333333333,6.96333333333333,9.645,235.4,101.052833333333,2025-07-10 13:00:00,191,451,FALSE,6
2025-07-10 07:00:00,07:00:00,37,8.421875,117.716666666667,8.55833333333333,11.6616666666667,241.033333333333,101.007333333333,2025-07-10 14:00:00,191,452,FALSE,7
2025-07-10 08:00:00,08:00:00,49,9.671875,269.383333333333,8.555,11.9116666666667,243.6,100.982,2025-07-10 15:00:00,191,453,FALSE,8
2025-07-10 09:00:00,09:00:00,23,10.40625,351.883333333333,9.395,12.9183333333333,245.7,100.956333333333,2025-07-10 16:00:00,191,454,FALSE,9
2025-07-10 10:00:00,10:00:00,27,12.625,450.433333333333,8.97666666666667,12.75,244.766666666667,100.9425,2025-07-10 17:00:00,191,455,FALSE,10
2025-07-10 11:00:00,11:00:00,96,15.015625,536.25,7.71666666666667,10.7366666666667,245,100.914666666667,2025-07-10 18:00:00,191,456,FALSE,11
2025-07-10 12:00:00,12:00:00,171,12.640625,402.266666666667,6.96333333333333,9.73166666666667,245,100.884666666667,2025-07-10 19:00:00,191,457,FALSE,12
2025-07-10 13:00:00,13:00:00,206,12.5625,356.016666666667,6.45833333333333,9.22833333333333,262.983333333333,100.845,2025-07-10 20:00:00,191,458,FALSE,13
2025-07-10 14:00:00,14:00:00,222,8.78125,141.883333333333,6.04,8.55833333333333,271.45,100.813,2025-07-10 21:00:00,191,459,FALSE,14
2025-07-10 15:00:00,15:00:00,120,8.140625,113.95,5.70333333333333,7.97166666666667,268.85,100.787333333333,2025-07-10 22:00:00,191,460,FALSE,15
2025-07-10 16:00:00,16:00:00,78,7.21875,76.25,4.36333333333333,6.125,253.883333333333,100.759333333333,2025-07-10 23:00:00,191,461,FALSE,16
2025-07-10 17:00:00,17:00:00,58,7.71875,75.85,4.36333333333333,6.20833333333333,229.266666666667,100.7295,2025-07-11,191,462,FALSE,17
2025-07-10 18:00:00,18:00:00,60,9.578125,133.95,6.125,8.725,242.883333333333,100.664,2025-07-11 01:00:00,191,463,FALSE,18
2025-07-10 19:00:00,19:00:00,96,8.953125,119.8,6.88,9.73166666666667,248.966666666667,100.6345,2025-07-11 02:00:00,191,464,FALSE,19
2025-07-10 20:00:00,20:00:00,60,7.4375,77.7,6.20666666666667,9.22833333333333,238.7,100.613833333333,2025-07-11 03:00:00,191,465,FALSE,20
2025-07-10 21:00:00,21:00:00,49,6.453125,73.1166666666667,6.37666666666667,8.89166666666667,238.933333333333,100.566666666667,2025-07-11 04:00:00,191,466,FALSE,21
2025-07-10 22:00:00,22:00:00,55,6.4375,67.9,8.22166666666667,11.325,250.366666666667,100.497166666667,2025-07-11 05:00:00,191,467,FALSE,22
2025-07-10 23:00:00,23:00:00,7,5.859375,33.7666666666667,9.48,12.8366666666667,255.5,100.472333333333,2025-07-11 06:00:00,191,468,FALSE,23
2025-07-11,00:00:00,13,5.671875,13.75,8.47333333333333,11.5766666666667,255.733333333333,100.478166666667,2025-07-11 07:00:00,192,469,TRUE,0
2025-07-11 01:00:00,01:00:00,31,5.625,9.58333333333333,7.96833333333333,10.9883333333333,264.15,100.463833333333,2025-07-11 08:00:00,192,470,FALSE,1
2025-07-11 02:00:00,02:00:00,14,5.859375,10.4166666666667,10.0683333333333,13.3383333333333,260.166666666667,100.406833333333,2025-07-11 09:00:00,192,471,FALSE,2
2025-07-11 03:00:00,03:00:00,7,5.71875,16.4666666666667,10.235,13.6733333333333,260.4,100.3735,2025-07-11 10:00:00,192,472,FALSE,3
2025-07-11 04:00:00,04:00:00,6,5.84375,20.4166666666667,10.32,13.9233333333333,260.4,100.343333333333,2025-07-11 11:00:00,192,473,FALSE,4
2025-07-11 05:00:00,05:00:00,23,6.671875,44.5833333333333,9.815,13.2533333333333,258.066666666667,100.312166666667,2025-07-11 12:00:00,192,474,FALSE,5
2025-07-11 06:00:00,06:00:00,20,7.40625,82.9333333333333,9.98333333333333,13.4233333333333,254.8,100.297833333333,2025-07-11 13:00:00,192,475,FALSE,6
2025-07-11 07:00:00,07:00:00,17,7.28125,80.2166666666667,10.9066666666667,14.9283333333333,259.933333333333,100.2545,2025-07-11 14:00:00,192,476,FALSE,7
2025-07-11 08:00:00,08:00:00,13,7.515625,83.35,11.6616666666667,15.7683333333333,254.566666666667,100.229833333333,2025-07-11 15:00:00,192,477,FALSE,8
2025-07-11 09:00:00,09:00:00,21,9.125,141.866666666667,10.57,14.0066666666667,253.866666666667,100.222,2025-07-11 16:00:00,192,478,FALSE,9
2025-07-11 10:00:00,10:00:00,7,11,250.416666666667,10.0683333333333,13.9233333333333,255.266666666667,100.1985,2025-07-11 17:00:00,192,479,FALSE,10
2025-07-11 11:00:00,11:00:00,20,10.265625,276.05,11.8283333333333,16.1033333333333,258.766666666667,100.203166666667,2025-07-11 18:00:00,192,480,FALSE,11
2025-07-11 12:00:00,12:00:00,4,10.484375,308.333333333333,12.4133333333333,16.69,260.633333333333,100.212666666667,2025-07-11 19:00:00,192,481,FALSE,12
2025-07-11 13:00:00,13:00:00,6,11.46875,463.316666666667,12.3316666666667,16.86,265.066666666667,100.233833333333,2025-07-11 20:00:00,192,482,FALSE,13
2025-07-11 14:00:00,14:00:00,4,7,172.1,11.325,15.515,267.166666666667,100.3115,2025-07-11 21:00:00,192,483,FALSE,14
2025-07-11 15:00:00,15:00:00,54,6.0625,102.066666666667,10.0666666666667,13.2533333333333,261.333333333333,100.376166666667,2025-07-11 22:00:00,192,484,FALSE,15
2025-07-11 16:00:00,16:00:00,27,4.734375,100.4,9.22833333333333,12.5,266.25,100.438166666667,2025-07-11 23:00:00,192,485,FALSE,16
2025-07-11 17:00:00,17:00:00,46,5.375,120.433333333333,9.14333333333333,12.2466666666667,268.366666666667,100.475666666667,2025-07-12,192,486,FALSE,17
2025-07-11 18:00:00,18:00:00,41,5.265625,158.35,8.305,11.325,262.733333333333,100.5285,2025-07-12 01:00:00,192,487,FALSE,18
2025-07-11 19:00:00,19:00:00,59,4.5,144.383333333333,7.46666666666667,10.3183333333333,266.5,100.609833333333,2025-07-12 02:00:00,192,488,FALSE,19
2025-07-11 20:00:00,20:00:00,39,3.203125,92.3,8.135,11.4933333333333,271.466666666667,100.641833333333,2025-07-12 03:00:00,192,489,FALSE,20
2025-07-11 21:00:00,21:00:00,20,1.953125,61.2333333333333,8.55666666666667,11.9966666666667,274.5,100.694333333333,2025-07-12 04:00:00,192,490,FALSE,21
2025-07-11 22:00:00,22:00:00,21,1.125,30.85,8.13666666666667,11.6583333333333,278,100.792333333333,2025-07-12 05:00:00,192,491,FALSE,22
2025-07-11 23:00:00,23:00:00,27,0.5625,19.7833333333333,7.46666666666667,10.57,275.9,100.897833333333,2025-07-12 06:00:00,192,492,FALSE,23
2025-07-12,00:00:00,6,-0.015625,12.3,6.29333333333333,8.89333333333333,278.45,100.991166666667,2025-07-12 07:00:00,193,493,TRUE,0
2025-07-12 01:00:00,01:00:00,4,-0.640625,10.2166666666667,5.45333333333333,8.22166666666667,271.2,101.063666666667,2025-07-12 08:00:00,193,494,FALSE,1
2025-07-12 02:00:00,02:00:00,1,-1.3125,8.53333333333333,4.61333333333333,6.87833333333333,278.233333333333,101.110833333333,2025-07-12 09:00:00,193,495,FALSE,2
2025-07-12 03:00:00,03:00:00,3,-1.5625,10.4166666666667,4.61333333333333,6.88,279.633333333333,101.162333333333,2025-07-12 10:00:00,193,496,FALSE,3
2025-07-12 04:00:00,04:00:00,0,-2,20,4.78,7.04833333333333,277.066666666667,101.191166666667,2025-07-12 11:00:00,193,497,FALSE,4
2025-07-12 05:00:00,05:00:00,0,-1.453125,35.6166666666667,4.11,5.87,281.266666666667,101.2265,2025-07-12 12:00:00,193,498,FALSE,5
2025-07-12 06:00:00,06:00:00,46,0.28125,83.3333333333333,2.685,4.69666666666667,285,101.260833333333,2025-07-12 13:00:00,193,499,FALSE,6
2025-07-12 07:00:00,07:00:00,19,3.96875,141.866666666667,1.93,3.69166666666667,290.6,101.27,2025-07-12 14:00:00,193,500,FALSE,7
2025-07-12 08:00:00,08:00:00,164,6.875,148.75,0.336666666666667,1.51,224.85,101.296,2025-07-12 15:00:00,193,501,FALSE,8
2025-07-12 09:00:00,09:00:00,135,9.40625,254.583333333333,0.335,1.67833333333333,205.2,101.308833333333,2025-07-12 16:00:00,193,502,FALSE,9
2025-07-12 10:00:00,10:00:00,145,10.96875,382.283333333333,1.09333333333333,2.43333333333333,172.466666666667,101.290333333333,2025-07-12 17:00:00,193,503,FALSE,10
2025-07-12 11:00:00,11:00:00,60,12.5,386.666666666667,1.34166666666667,2.59833333333333,128.7,101.308166666667,2025-07-12 18:00:00,193,504,FALSE,11
2025-07-12 12:00:00,12:00:00,126,16.90625,546.466666666667,1.84666666666667,2.85166666666667,63.2,101.312,2025-07-12 19:00:00,193,505,FALSE,12
2025-07-12 13:00:00,13:00:00,670,14.71875,654.8,2.515,3.85833333333333,207.1,101.303166666667,2025-07-12 20:00:00,193,506,FALSE,13
2025-07-12 14:00:00,14:00:00,260,11.9375,654.366666666667,4.36333333333333,6.20666666666667,349.833333333333,101.3385,2025-07-12 21:00:00,193,507,FALSE,14
2025-07-12 15:00:00,15:00:00,189,11.34375,514.783333333333,3.52166666666667,5.36833333333333,349.833333333333,101.3795,2025-07-12 22:00:00,193,508,FALSE,15
2025-07-12 16:00:00,16:00:00,84,13.625,630.2,2.93666666666667,4.78166666666667,351.933333333333,101.4275,2025-07-12 23:00:00,193,509,FALSE,16
2025-07-12 17:00:00,17:00:00,129,13.375,587.283333333333,2.35,4.28,351.7,101.472,2025-07-13,193,510,FALSE,17
2025-07-12 18:00:00,18:00:00,141,9.28125,456.883333333333,2.77,4.36333333333333,292.733333333333,101.503,2025-07-13 01:00:00,193,511,FALSE,18
2025-07-12 19:00:00,19:00:00,46,9.828125,354.983333333333,1.34166666666667,2.685,241.716666666667,101.523833333333,2025-07-13 02:00:00,193,512,FALSE,19
2025-07-12 20:00:00,20:00:00,24,8.640625,338.133333333333,1.51,3.18666666666667,66.6833333333333,101.5395,2025-07-13 03:00:00,193,513,FALSE,20
2025-07-12 21:00:00,21:00:00,124,5.375,242.7,2.01333333333333,3.27,294.366666666667,101.563166666667,2025-07-13 04:00:00,193,514,FALSE,21
2025-07-12 22:00:00,22:00:00,0,2.59375,158.966666666667,2.01166666666667,3.18666666666667,351,101.601,2025-07-13 05:00:00,193,515,FALSE,22
2025-07-12 23:00:00,23:00:00,0,0.1875,83.75,0.84,2.09666666666667,355.2,101.633,2025-07-13 06:00:00,193,516,FALSE,23
2025-07-13,00:00:00,0,-2.234375,37.7,0.418333333333333,1.42666666666667,355.2,101.6705,2025-07-13 07:00:00,194,517,TRUE,0
2025-07-13 01:00:00,01:00:00,0,-2.96875,16.8833333333333,1.34333333333333,2.01,355.2,101.693833333333,2025-07-13 08:00:00,194,518,FALSE,1
2025-07-13 02:00:00,02:00:00,0,-3.65625,10.8166666666667,1.51,2.18,355.2,101.725666666667,2025-07-13 09:00:00,194,519,FALSE,2
2025-07-13 03:00:00,03:00:00,0,-2.953125,12.3,1.59333333333333,2.435,355.2,101.721666666667,2025-07-13 10:00:00,194,520,FALSE,3
2025-07-13 04:00:00,04:00:00,0,-2.53125,18.5333333333333,1.34333333333333,2.18,355.2,101.718666666667,2025-07-13 11:00:00,194,521,FALSE,4
2025-07-13 05:00:00,05:00:00,0,0.40625,48.5166666666667,0.925,1.76,355.2,101.7125,2025-07-13 12:00:00,194,522,FALSE,5
2025-07-13 06:00:00,06:00:00,45,6.328125,115,0.586666666666667,1.51,308.166666666667,101.716833333333,2025-07-13 13:00:00,194,523,FALSE,6
2025-07-13 07:00:00,07:00:00,113,7.78125,117.5,1.42666666666667,2.34833333333333,69.0333333333333,101.718166666667,2025-07-13 14:00:00,194,524,FALSE,7
2025-07-13 08:00:00,08:00:00,86,9.78125,305.633333333333,2.43333333333333,3.43833333333333,53.1,101.7035,2025-07-13 15:00:00,194,525,FALSE,8
2025-07-13 09:00:00,09:00:00,134,7.84375,235.216666666667,3.02,4.03,50.2833333333333,101.721166666667,2025-07-13 16:00:00,194,526,FALSE,9
2025-07-13 10:00:00,10:00:00,92,9.546875,285,3.02,4.11333333333333,53.5833333333333,101.704166666667,2025-07-13 17:00:00,194,527,FALSE,10
2025-07-13 11:00:00,11:00:00,1025,12.671875,510.416666666667,3.86,5.20166666666667,49.8,101.6515,2025-07-13 18:00:00,194,528,FALSE,11
2025-07-13 12:00:00,12:00:00,399,13.890625,464.8,3.775,5.285,49.3333333333333,101.661666666667,2025-07-13 19:00:00,194,529,FALSE,12
2025-07-13 13:00:00,13:00:00,179,14.5,598.95,3.85833333333333,5.36833333333333,50.7333333333333,101.645,2025-07-13 20:00:00,194,530,FALSE,13
2025-07-13 14:00:00,14:00:00,149,16.171875,651.666666666667,4.36333333333333,5.78833333333333,50.9666666666667,101.626166666667,2025-07-13 21:00:00,194,531,FALSE,14
2025-07-13 15:00:00,15:00:00,144,15.71875,663.333333333333,4.78,6.45833333333333,50.2666666666667,101.602,2025-07-13 22:00:00,194,532,FALSE,15
2025-07-13 16:00:00,16:00:00,179,15.5625,638.75,4.86333333333333,6.62666666666667,50.7333333333333,101.575166666667,2025-07-13 23:00:00,194,533,FALSE,16
2025-07-13 17:00:00,17:00:00,133,14.421875,559.166666666667,4.94666666666667,6.54166666666667,52.6166666666667,101.569,2025-07-14,194,534,FALSE,17
2025-07-13 18:00:00,18:00:00,95,13.734375,479.566666666667,5.03,6.88,53.5666666666667,101.537333333333,2025-07-14 01:00:00,194,535,FALSE,18
2025-07-13 19:00:00,19:00:00,37,11.984375,355.2,4.94666666666667,6.79666666666667,51.6833333333333,101.514,2025-07-14 02:00:00,194,536,FALSE,19
2025-07-13 20:00:00,20:00:00,30,11.28125,256.25,2.51666666666667,3.775,66,101.512166666667,2025-07-14 03:00:00,194,537,FALSE,20
2025-07-13 21:00:00,21:00:00,23,7.921875,74.3666666666667,0.67,1.76,68.5666666666667,101.521833333333,2025-07-14 04:00:00,194,538,FALSE,21
2025-07-13 22:00:00,22:00:00,30,8.25,48.1333333333333,0.84,1.92833333333333,61.8,101.497833333333,2025-07-14 05:00:00,194,539,FALSE,22
2025-07-13 23:00:00,23:00:00,23,7.703125,22.2833333333333,0.671666666666667,1.25833333333333,57.6,101.525333333333,2025-07-14 06:00:00,194,540,FALSE,23
2025-07-14,00:00:00,23,7.171875,11.6666666666667,0.25,1.25833333333333,47.5333333333333,101.5275,2025-07-14 07:00:00,195,541,TRUE,0
2025-07-14 01:00:00,01:00:00,37,6.9375,12.5166666666667,0.333333333333333,1.59333333333333,35.3166666666667,101.4945,2025-07-14 08:00:00,195,542,FALSE,1
2025-07-14 02:00:00,02:00:00,20,6.609375,13.95,0.335,1.09,41.4,101.483333333333,2025-07-14 09:00:00,195,543,FALSE,2
2025-07-14 03:00:00,03:00:00,0,5.890625,11.4666666666667,0.418333333333333,1.34166666666667,85.9166666666667,101.4875,2025-07-14 10:00:00,195,544,FALSE,3
2025-07-14 04:00:00,04:00:00,26,6.515625,24.1666666666667,0.25,1.175,90.8333333333333,101.481666666667,2025-07-14 11:00:00,195,545,FALSE,4
2025-07-14 05:00:00,05:00:00,92,7.578125,47.5,0.336666666666667,1.42666666666667,49.6,101.48,2025-07-14 12:00:00,195,546,FALSE,5
2025-07-14 06:00:00,06:00:00,123,10.09375,82.2833333333333,0.67,1.76166666666667,41.1666666666667,101.491166666667,2025-07-14 13:00:00,195,547,FALSE,6
2025-07-14 07:00:00,07:00:00,205,13.625,122.283333333333,0.0833333333333333,0.84,42.1,101.498166666667,2025-07-14 14:00:00,195,548,FALSE,7
2025-07-14 08:00:00,08:00:00,237,16.84375,236.05,0,0.335,42.1,101.516666666667,2025-07-14 15:00:00,195,549,FALSE,8
2025-07-14 09:00:00,09:00:00,292,17.859375,330.2,0.25,1.17666666666667,42.1,101.526833333333,2025-07-14 16:00:00,195,550,FALSE,9
2025-07-14 10:00:00,10:00:00,495,19.703125,437.083333333333,0.838333333333333,1.34333333333333,42.3333333333333,101.526,2025-07-14 17:00:00,195,551,FALSE,10
2025-07-14 11:00:00,11:00:00,581,19.9375,513.35,1.34333333333333,2.265,59.2333333333333,101.507833333333,2025-07-14 18:00:00,195,552,FALSE,11
2025-07-14 12:00:00,12:00:00,716,17.96875,471.45,3.18666666666667,4.44666666666667,60.8666666666667,101.513333333333,2025-07-14 19:00:00,195,553,FALSE,12
2025-07-14 13:00:00,13:00:00,208,19.59375,501.25,4.19666666666667,5.79,59.7,101.500666666667,2025-07-14 20:00:00,195,554,FALSE,13
2025-07-14 14:00:00,14:00:00,80,20.4375,624.783333333333,4.44666666666667,6.04166666666667,59.9333333333333,101.507833333333,2025-07-14 21:00:00,195,555,FALSE,14
2025-07-14 15:00:00,15:00:00,342,20.578125,621.45,4.53,5.95666666666667,56.6666666666667,101.519833333333,2025-07-14 22:00:00,195,556,FALSE,15
2025-07-14 16:00:00,16:00:00,296,19.8125,517.283333333333,5.53833333333333,7.55,53.8,101.5125,2025-07-14 23:00:00,195,557,FALSE,16
2025-07-14 17:00:00,17:00:00,62,18.546875,423.95,5.11666666666667,7.04666666666667,52.3833333333333,101.525666666667,2025-07-15,195,558,FALSE,17
2025-07-14 18:00:00,18:00:00,179,18.671875,397.516666666667,4.19333333333333,5.95666666666667,50.2833333333333,101.551333333333,2025-07-15 01:00:00,195,559,FALSE,18
2025-07-14 19:00:00,19:00:00,73,17.25,248.75,2.93666666666667,4.61333333333333,39.3,101.544333333333,2025-07-15 02:00:00,195,560,FALSE,19
2025-07-14 20:00:00,20:00:00,85,16.78125,262.9,3.85833333333333,5.53666666666667,44.9,101.523333333333,2025-07-15 03:00:00,195,561,FALSE,20
2025-07-14 21:00:00,21:00:00,66,14.46875,156.666666666667,3.18833333333333,5.62166666666667,82.35,101.531666666667,2025-07-15 04:00:00,195,562,FALSE,21
2025-07-14 22:00:00,22:00:00,662,11.390625,39.3666666666667,0.42,1.68,214.083333333333,101.578833333333,2025-07-15 05:00:00,195,563,FALSE,22
2025-07-14 23:00:00,23:00:00,91,10.46875,13.55,1.08833333333333,2.76666666666667,157.016666666667,101.571333333333,2025-07-15 06:00:00,195,564,FALSE,23
2025-07-15,00:00:00,46,8.84375,6.66666666666667,3.77666666666667,5.62166666666667,336,101.5195,2025-07-15 07:00:00,196,565,TRUE,0
2025-07-15 01:00:00,01:00:00,0,8.296875,5,4.02666666666667,5.36833333333333,334.366666666667,101.474833333333,2025-07-15 08:00:00,196,566,FALSE,1
2025-07-15 02:00:00,02:00:00,8,6.578125,5.6,1.59166666666667,4.19333333333333,194.683333333333,101.511166666667,2025-07-15 09:00:00,196,567,FALSE,2
2025-07-15 03:00:00,03:00:00,13,6.046875,7.28333333333333,1.08833333333333,2.09833333333333,344.933333333333,101.4545,2025-07-15 10:00:00,196,568,FALSE,3
2025-07-15 04:00:00,04:00:00,18,5.203125,14.5833333333333,0.67,1.59333333333333,96.8833333333333,101.4075,2025-07-15 11:00:00,196,569,FALSE,4
2025-07-15 05:00:00,05:00:00,78,10.015625,37.0833333333333,3.94333333333333,6.29166666666667,272.583333333333,101.456333333333,2025-07-15 12:00:00,196,570,FALSE,5
2025-07-15 06:00:00,06:00:00,34,9.3125,71.25,7.21333333333333,9.64833333333333,254.1,101.458333333333,2025-07-15 13:00:00,196,571,FALSE,6
2025-07-15 07:00:00,07:00:00,39,9.203125,113.95,6.96166666666667,9.565,263,101.4695,2025-07-15 14:00:00,196,572,FALSE,7
2025-07-15 08:00:00,08:00:00,148,12.328125,217.3,6.87833333333333,9.645,269.333333333333,101.486333333333,2025-07-15 15:00:00,196,573,FALSE,8
2025-07-15 09:00:00,09:00:00,68,12.734375,206.033333333333,6.62666666666667,9.22666666666667,271.433333333333,101.524333333333,2025-07-15 16:00:00,196,574,FALSE,9
2025-07-15 10:00:00,10:00:00,136,19.421875,350,4.02833333333333,5.78833333333333,239.116666666667,101.5475,2025-07-15 17:00:00,196,575,FALSE,10
2025-07-15 11:00:00,11:00:00,385,23.140625,471.033333333333,3.60666666666667,5.62166666666667,262.766666666667,101.5925,2025-07-15 18:00:00,196,576,FALSE,11
2025-07-15 12:00:00,12:00:00,110,23.890625,460.816666666667,4.53,6.62666666666667,276.116666666667,101.629333333333,2025-07-15 19:00:00,196,577,FALSE,12
2025-07-15 13:00:00,13:00:00,921,20.859375,477.716666666667,5.705,8.13833333333333,287.333333333333,101.642333333333,2025-07-15 20:00:00,196,578,FALSE,13
2025-07-15 14:00:00,14:00:00,192,18.28125,323.533333333333,5.11666666666667,7.13,278.466666666667,101.697333333333,2025-07-15 21:00:00,196,579,FALSE,14
