location_id,datetime,detections_above_th1,detections_above_th2,time_of_day,temperature_C,year,datetime_LST,temperature_C_ECCC,rel_hum_ECC,precip_mm_ECCC,wind_dir_10deg,wind_speed_kmh,stn_press_kpa,lat,lon,altitude,azimuth
BEEBOX,2024-07-31T10:00:00Z,36,0,03:00:00,3.59,2024,2024-07-31T10:00:00Z,NA,NA,NA,6,4,101.01,69.583,-139.03,-1.971606011597744,-2.9876995070612686
BEEBOX,2024-07-31T11:00:00Z,8,0,04:00:00,3.6075,2024,2024-07-31T11:00:00Z,NA,NA,NA,12,5,100.99,69.583,-139.03,-0.5503396625495854,-2.7402195313026296
BEEBOX,2024-07-31T12:00:00Z,8,0,05:00:00,4.574999999999999,2024,2024-07-31T12:00:00Z,NA,NA,NA,15,20,101,69.583,-139.03,2.0509217700172093,-2.4956883654149764
BEEBOX,2024-07-31T13:00:00Z,53,0,06:00:00,6.1875,2024,2024-07-31T13:00:00Z,NA,NA,NA,16,23,100.98,69.583,-139.03,5.6626904546828625,-2.254537654176301
BEEBOX,2024-07-31T14:00:00Z,148,0,07:00:00,6.58,2024,2024-07-31T14:00:00Z,NA,NA,NA,16,22,100.96,69.583,-139.03,10.064240834621069,-2.0156832641928073
BEEBOX,2024-07-31T15:00:00Z,229,2,08:00:00,6.705,2024,2024-07-31T15:00:00Z,NA,NA,NA,15,25,100.94,69.583,-139.03,15.000902263417835,-1.7765640311145319
BEEBOX,2024-07-31T16:00:00Z,534,0,09:00:00,10.72,2024,2024-07-31T16:00:00Z,NA,NA,NA,NA,NA,NA,69.583,-139.03,20.192597088361367,-1.5333937074814907
BEEBOX,2024-07-31T17:00:00Z,775,6,10:00:00,13.9525,2024,2024-07-31T17:00:00Z,NA,NA,NA,NA,NA,NA,69.583,-139.03,25.33338973516925,-1.2815708780010344
BEEBOX,2024-07-31T18:00:00Z,930,0,11:00:00,15.2325,2024,2024-07-31T18:00:00Z,NA,NA,NA,NA,NA,NA,69.583,-139.03,30.086627055141133,-1.0163648973000032
BEEBOX,2024-07-31T19:00:00Z,929,0,12:00:00,17.485,2024,2024-07-31T19:00:00Z,NA,NA,NA,NA,NA,NA,69.583,-139.03,34.08573475493385,-0.7341434504534592
BEEBOX,2024-07-31T20:00:00Z,713,15,13:00:00,19.045,2024,2024-07-31T20:00:00Z,NA,NA,NA,12,32,100.77,69.583,-139.03,36.95690787022279,-0.4342732747346326
BEEBOX,2024-07-31T21:00:00Z,790,0,14:00:00,19.0025,2024,2024-07-31T21:00:00Z,NA,NA,NA,11,30,100.76,69.583,-139.03,38.378974986235626,-0.12102010220130571
BEEBOX,2024-07-31T22:00:00Z,755,3,15:00:00,19.2375,2024,2024-07-31T22:00:00Z,NA,NA,NA,12,30,100.72,69.583,-139.03,38.17154813621975,0.19640889838548853
BEEBOX,2024-07-31T23:00:00Z,771,0,16:00:00,19.455,2024,2024-07-31T23:00:00Z,NA,NA,NA,12,30,100.7,69.583,-139.03,36.36078983470428,0.5070431951484652
BEEBOX,2024-08-01T00:00:00Z,760,0,17:00:00,18.8725,2024,2024-08-01T00:00:00Z,NA,NA,NA,12,27,100.67,69.583,-139.03,33.1689804670223,0.8027204543601237
BEEBOX,2024-08-01T01:00:00Z,791,0,18:00:00,18.0775,2024,2024-08-01T01:00:00Z,NA,NA,NA,12,22,100.66,69.583,-139.03,28.937148342865143,1.0804962637021047
BEEBOX,2024-08-01T02:00:00Z,480,0,19:00:00,17.045,2024,2024-08-01T02:00:00Z,NA,NA,NA,10,19,100.64,69.583,-139.03,24.04071680860297,1.3419463837081853
BEEBOX,2024-08-01T03:00:00Z,324,0,20:00:00,15.2025,2024,2024-08-01T03:00:00Z,NA,NA,NA,10,14,100.66,69.583,-139.03,18.839402223454012,1.5911341148712381
BEEBOX,2024-08-01T04:00:00Z,290,0,21:00:00,12.2675,2024,2024-08-01T04:00:00Z,NA,NA,NA,NA,0,100.67,69.583,-139.03,13.661645881907832,1.8328588365009897
BEEBOX,2024-08-01T05:00:00Z,52,0,22:00:00,8.5,2024,2024-08-01T05:00:00Z,NA,NA,NA,4,3,100.68,69.583,-139.03,8.80655787572659,2.071588384640045
BEEBOX,2024-08-01T06:00:00Z,23,0,23:00:00,7.3575,2024,2024-08-01T06:00:00Z,NA,NA,NA,NA,0,100.67,69.583,-139.03,4.548489047426457,2.310861693287168
BEEBOX,2024-08-01T07:00:00Z,11,0,00:00:00,8.1875,2024,2024-08-01T07:00:00Z,NA,NA,NA,NA,0,100.68,69.583,-139.03,1.1356163582918868,2.552918393034513
BEEBOX,2024-08-01T08:00:00Z,18,0,01:00:00,5.8925,2024,2024-08-01T08:00:00Z,NA,NA,NA,33,3,100.67,69.583,-139.03,-1.2209274424380117,2.798482500308659
BEEBOX,2024-08-01T09:00:00Z,13,0,02:00:00,6.2325,2024,2024-08-01T09:00:00Z,NA,NA,NA,NA,0,100.68,69.583,-139.03,-2.3659968888892795,3.0467880155432594
BEEBOX,2024-08-01T10:00:00Z,11,0,03:00:00,6.529999999999999,2024,2024-08-01T10:00:00Z,NA,NA,NA,36,3,100.65,69.583,-139.03,-2.220970445756991,-2.9872119747128005
BEEBOX,2024-08-01T11:00:00Z,46,0,04:00:00,7.154999999999999,2024,2024-08-01T11:00:00Z,NA,NA,NA,NA,0,100.63,69.583,-139.03,-0.7964923401139499,-2.739350976953657
BEEBOX,2024-08-01T12:00:00Z,127,18,05:00:00,7.125,2024,2024-08-01T12:00:00Z,NA,NA,NA,13,4,100.64,69.583,-139.03,1.8092776725686197,-2.494480887295788
BEEBOX,2024-08-01T13:00:00Z,44,5,06:00:00,9.3125,2024,2024-08-01T13:00:00Z,NA,NA,NA,35,7,100.6,69.583,-139.03,5.425940827281473,-2.2530468511287784
BEEBOX,2024-08-01T14:00:00Z,94,3,07:00:00,11.3275,2024,2024-08-01T14:00:00Z,NA,NA,NA,34,16,100.61,69.583,-139.03,9.831789152182493,-2.013969844166487
BEEBOX,2024-08-01T15:00:00Z,31,1,08:00:00,12.0775,2024,2024-08-01T15:00:00Z,NA,NA,NA,33,21,100.59,69.583,-139.03,14.771271693194054,-1.7746907897476905
BEEBOX,2024-08-01T16:00:00Z,360,15,09:00:00,13.1225,2024,2024-08-01T16:00:00Z,10.3,86,0,31,25,100.63,69.583,-139.03,19.963642061194033,-1.5314293328706297
BEEBOX,2024-08-01T17:00:00Z,167,0,10:00:00,11.155,2024,2024-08-01T17:00:00Z,10.4,86,0,33,24,100.66,69.583,-139.03,25.102600242352377,-1.2795999903705693
BEEBOX,2024-08-01T18:00:00Z,104,0,11:00:00,13.0275,2024,2024-08-01T18:00:00Z,9.2,93,0,32,22,100.72,69.583,-139.03,29.851571211904687,-1.014501417018522
BEEBOX,2024-08-01T19:00:00Z,361,3,12:00:00,11.6225,2024,2024-08-01T19:00:00Z,9,95,0,33,19,100.73,69.583,-139.03,33.84469564764468,-0.7325391083575465
BEEBOX,2024-08-01T20:00:00Z,186,0,13:00:00,9.795,2024,2024-08-01T20:00:00Z,9.8,93,0,31,13,100.76,69.583,-139.03,36.70962900900832,-0.4331048654057644
BEEBOX,2024-08-01T21:00:00Z,316,4,14:00:00,10.9525,2024,2024-08-01T21:00:00Z,11.6,86,0,36,7,100.73,69.583,-139.03,38.12709567042326,-0.12044036087314998
BEEBOX,2024-08-01T22:00:00Z,368,32,15:00:00,14.3275,2024,2024-08-01T22:00:00Z,11.8,83,0,4,20,100.71,69.583,-139.03,37.91813192883913,0.19634012464350953
BEEBOX,2024-08-01T23:00:00Z,440,29,16:00:00,18.72,2024,2024-08-01T23:00:00Z,10.5,91,0,7,19,100.7,69.583,-139.03,36.10894532030748,0.5063906021038508
BEEBOX,2024-08-02T00:00:00Z,992,7,17:00:00,18.015,2024,2024-08-02T00:00:00Z,10.6,89,0,10,18,100.7,69.583,-139.03,32.92052939350284,0.8016359098131042
BEEBOX,2024-08-02T01:00:00Z,1423,180,18:00:00,16.0625,2024,2024-08-02T01:00:00Z,9.2,97,0,10,19,100.69,69.583,-139.03,28.692211788491534,1.0791521449139332
BEEBOX,2024-08-02T02:00:00Z,776,0,19:00:00,11.22,2024,2024-08-02T02:00:00Z,9.7,93,0,9,19,100.66,69.583,-139.03,23.798127262047192,1.3404918846790688
BEEBOX,2024-08-02T03:00:00Z,398,0,20:00:00,11.0775,2024,2024-08-02T03:00:00Z,9.6,92,0,7,20,100.67,69.583,-139.03,18.59737823618391,1.5896850420800557
BEEBOX,2024-08-02T04:00:00Z,711,0,21:00:00,11,2024,2024-08-02T04:00:00Z,8.9,93,0,32,16,100.83,69.583,-139.03,13.418372727436628,1.8315054778977091
BEEBOX,2024-08-02T05:00:00Z,169,0,22:00:00,9.2175,2024,2024-08-02T05:00:00Z,8.3,97,0,32,22,100.95,69.583,-139.03,8.560604555853075,2.0704069093102313
BEEBOX,2024-08-02T06:00:00Z,222,0,23:00:00,7.94,2024,2024-08-02T06:00:00Z,5.2,97,0.5,30,48,101.05,69.583,-139.03,4.29909968123937,2.3099219250550687
BEEBOX,2024-08-02T07:00:00Z,337,1,00:00:00,5.095,2024,2024-08-02T07:00:00Z,4.2,96,0.5,32,46,101.22,69.583,-139.03,0.8828952257443589,2.552285341776654
BEEBOX,2024-08-02T08:00:00Z,1443,1,01:00:00,4.1575,2024,2024-08-02T08:00:00Z,3.3,96,0,31,41,101.36,69.583,-139.03,-1.4759729718958474,2.798211440565561
BEEBOX,2024-08-02T09:00:00Z,344,0,02:00:00,2.78,2024,2024-08-02T09:00:00Z,1.9,96,0.7,32,35,101.45,69.583,-139.03,-2.621618224704522,3.0469154129783433
BEEBOX,2024-08-02T10:00:00Z,124,0,03:00:00,1.67,2024,2024-08-02T10:00:00Z,1.7,96,0.7,32,32,101.53,69.583,-139.03,-2.475062501457783,-2.9866767405644445
BEEBOX,2024-08-02T11:00:00Z,42,0,04:00:00,0.3925,2024,2024-08-02T11:00:00Z,1.4,96,1.4,32,29,101.6,69.583,-139.03,-1.0471129269477988,-2.738427780795049
BEEBOX,2024-08-02T12:00:00Z,25,0,05:00:00,-0.0275,2024,2024-08-02T12:00:00Z,1.6,96,0.8,32,23,101.63,69.583,-139.03,1.5634255689825922,-2.4932132174394526
BEEBOX,2024-08-02T13:00:00Z,9,0,06:00:00,-0.06,2024,2024-08-02T13:00:00Z,1.7,96,0.6,31,22,101.69,69.583,-139.03,5.185213243131935,-2.251491792652979
BEEBOX,2024-08-02T14:00:00Z,31,0,07:00:00,0.7525000000000001,2024,2024-08-02T14:00:00Z,2.3,95,0.3,31,26,101.76,69.583,-139.03,9.595533588527504,-2.0121894145543795
BEEBOX,2024-08-02T15:00:00Z,18,0,08:00:00,2.075,2024,2024-08-02T15:00:00Z,2.4,95,0.6,31,24,101.81,69.583,-139.03,14.537936343277895,-1.7727488374093687
BEEBOX,2024-08-02T16:00:00Z,9,0,09:00:00,2.78,2024,2024-08-02T16:00:00Z,2.9,94,0,30,22,101.84,69.583,-139.03,19.73099505227928,-1.5293954297736851
BEEBOX,2024-08-02T17:00:00Z,30,0,10:00:00,3.655,2024,2024-08-02T17:00:00Z,3.9,89,0,30,21,101.88,69.583,-139.03,24.868041478988342,-1.2775596565376002
BEEBOX,2024-08-02T18:00:00Z,15,0,11:00:00,5.9525,2024,2024-08-02T18:00:00Z,4.5,84,0,31,22,101.91,69.583,-139.03,29.61258325809577,-1.0125696877200308
BEEBOX,2024-08-02T19:00:00Z,13,0,12:00:00,5.72,2024,2024-08-02T19:00:00Z,4.8,80,0,33,20,101.96,69.583,-139.03,33.59949063585027,-0.7308691660712954
BEEBOX,2024-08-02T20:00:00Z,146,6,13:00:00,9.7925,2024,2024-08-02T20:00:00Z,6.4,73,0,33,18,101.96,69.583,-139.03,36.457905170511545,-0.43187526649567054
BEEBOX,2024-08-02T21:00:00Z,531,0,14:00:00,12.8575,2024,2024-08-02T21:00:00Z,6,73,0,33,13,102,69.583,-139.03,37.87048180466787,-0.1198057470613126
BEEBOX,2024-08-02T22:00:00Z,656,37,15:00:00,12.9525,2024,2024-08-02T22:00:00Z,6.7,68,0,33,15,102.02,69.583,-139.03,37.65971903931264,0.19631816362464696
BEEBOX,2024-08-02T23:00:00Z,420,18,16:00:00,14.4075,2024,2024-08-02T23:00:00Z,5.7,73,0,36,13,102.04,69.583,-139.03,35.85190045087765,0.5057757352067586
BEEBOX,2024-08-03T00:00:00Z,214,25,17:00:00,12.08,2024,2024-08-03T00:00:00Z,6.4,71,0,36,6,102.06,69.583,-139.03,32.66674580408586,0.8005802425044969
BEEBOX,2024-08-03T01:00:00Z,190,28,18:00:00,12.7025,2024,2024-08-03T01:00:00Z,5.8,74,0,12,3,102.08,69.583,-139.03,28.441874742906865,1.0778295523827617
BEEBOX,2024-08-03T02:00:00Z,114,4,19:00:00,9.86,2024,2024-08-03T02:00:00Z,5.7,76,0,16,5,102.09,69.583,-139.03,23.5501149953052,1.3390537939820872
BEEBOX,2024-08-03T03:00:00Z,3,0,20:00:00,8.72,2024,2024-08-03T03:00:00Z,6.2,73,0,18,6,102.1,69.583,-139.03,18.34993721240556,1.5882496909345403
BEEBOX,2024-08-03T04:00:00Z,0,0,21:00:00,10.4075,2024,2024-08-03T04:00:00Z,5.7,79,0,17,12,102.1,69.583,-139.03,13.1697055432076,1.8301655095593996
BEEBOX,2024-08-03T05:00:00Z,15,1,22:00:00,6.1575,2024,2024-08-03T05:00:00Z,5.4,82,0,16,14,102.11,69.583,-139.03,8.309295770141114,2.069240706298474
BEEBOX,2024-08-03T06:00:00Z,1,0,23:00:00,1.67,2024,2024-08-03T06:00:00Z,5.1,84,0,17,19,102.13,69.583,-139.03,4.044414944625329,2.3090013716407407
BEEBOX,2024-08-03T07:00:00Z,36,7,00:00:00,1.815,2024,2024-08-03T07:00:00Z,5,88,0,17,21,102.16,69.583,-139.03,0.624971406612554,2.5516772764719278
BEEBOX,2024-08-03T08:00:00Z,7,0,01:00:00,2.0475,2024,2024-08-03T08:00:00Z,4.7,90,0,16,19,102.14,69.583,-139.03,-1.7360842403100345,2.7979725390976533
BEEBOX,2024-08-03T09:00:00Z,24,0,02:00:00,1.7200000000000002,2024,2024-08-03T09:00:00Z,4.8,90,0,15,17,102.14,69.583,-139.03,-2.8821179218868003,3.0470828550696907
BEEBOX,2024-08-03T10:00:00Z,39,0,03:00:00,1.59,2024,2024-08-03T10:00:00Z,5,86,0,15,16,102.15,69.583,-139.03,-2.733800227143825,-2.9860937188868952
BEEBOX,2024-08-03T11:00:00Z,36,0,04:00:00,1.375,2024,2024-08-03T11:00:00Z,5.2,87,0,14,18,102.16,69.583,-139.03,-1.3021195016014762,-2.7374499863892976
BEEBOX,2024-08-03T12:00:00Z,43,0,05:00:00,1.7025,2024,2024-08-03T12:00:00Z,5.5,89,0,13,16,102.14,69.583,-139.03,1.3134463655507105,-2.491885548036827
BEEBOX,2024-08-03T13:00:00Z,57,0,06:00:00,3.17,2024,2024-08-03T13:00:00Z,6.1,89,0,14,16,102.14,69.583,-139.03,4.940586628681029,-2.249872832038038
BEEBOX,2024-08-03T14:00:00Z,61,0,07:00:00,5.515,2024,2024-08-03T14:00:00Z,6.1,87,0,14,19,102.07,69.583,-139.03,9.355550400084404,-2.010342493722233
BEEBOX,2024-08-03T15:00:00Z,7,0,08:00:00,7.5775,2024,2024-08-03T15:00:00Z,6.8,85,0,14,17,102.03,69.583,-139.03,14.30096959664199,-1.7707388540441107
BEEBOX,2024-08-03T16:00:00Z,584,51,09:00:00,9.9525,2024,2024-08-03T16:00:00Z,7.2,86,0,13,18,101.98,69.583,-139.03,19.49472697935209,-1.5272928292225525
BEEBOX,2024-08-03T17:00:00Z,385,29,10:00:00,13.66,2024,2024-08-03T17:00:00Z,8.5,84,0,11,15,101.9,69.583,-139.03,24.629782958862513,-1.2754508367252548
BEEBOX,2024-08-03T18:00:00Z,22,0,11:00:00,17.095,2024,2024-08-03T18:00:00Z,10.8,76,0,11,9,101.81,69.583,-139.03,29.36973292889631,-1.0105707541674227
BEEBOX,2024-08-03T19:00:00Z,2003,135,12:00:00,22.03,2024,2024-08-03T19:00:00Z,11.3,73,0,11,13,101.73,69.583,-139.03,33.35019154006218,-0.7291346690460049
BEEBOX,2024-08-03T20:00:00Z,792,42,13:00:00,26.405,2024,2024-08-03T20:00:00Z,13.2,64,0,11,11,101.68,69.583,-139.03,36.20181169241174,-0.43058539343130664
BEEBOX,2024-08-03T21:00:00Z,40,8,14:00:00,24.89,2024,2024-08-03T21:00:00Z,14,61,0,13,7,101.64,69.583,-139.03,37.60921242517725,-0.11911689448485191
BEEBOX,2024-08-03T22:00:00Z,112,41,15:00:00,25.2825,2024,2024-08-03T22:00:00Z,13.3,64,0,13,9,101.62,69.583,-139.03,37.39639084237114,0.1963427697624167
BEEBOX,2024-08-03T23:00:00Z,18,0,16:00:00,26.2025,2024,2024-08-03T23:00:00Z,14,61,0,16,4,101.59,69.583,-139.03,35.589736803722545,0.5051987393196798
BEEBOX,2024-08-04T00:00:00Z,10,4,17:00:00,20.6875,2024,2024-08-04T00:00:00Z,13.2,63,0,24,12,101.55,69.583,-139.03,32.40770982868416,0.7995538938341606
BEEBOX,2024-08-04T01:00:00Z,175,93,18:00:00,23.4225,2024,2024-08-04T01:00:00Z,16.8,47,0,27,6,101.53,69.583,-139.03,28.186215386603585,1.076529095285971
BEEBOX,2024-08-04T02:00:00Z,219,106,19:00:00,21.285,2024,2024-08-04T02:00:00Z,11.2,69,0,11,13,101.52,69.583,-139.03,23.296756687359178,1.3376327780322568
BEEBOX,2024-08-04T03:00:00Z,61,7,20:00:00,19.4075,2024,2024-08-04T03:00:00Z,13.4,55,0,7,6,101.5,69.583,-139.03,18.097155197671942,1.5868287106219134
BEEBOX,2024-08-04T04:00:00Z,67,19,21:00:00,15.125,2024,2024-08-04T04:00:00Z,10.6,73,0,11,7,101.52,69.583,-139.03,12.91572060130623,1.8288395208662698
BEEBOX,2024-08-04T05:00:00Z,30,10,22:00:00,9.97,2024,2024-08-04T05:00:00Z,10.8,70,0,NA,0,101.51,69.583,-139.03,8.052708658577238,2.068090284497194
BEEBOX,2024-08-04T06:00:00Z,0,0,23:00:00,8.1075,2024,2024-08-04T06:00:00Z,9.9,74,0,NA,0,101.49,69.583,-139.03,3.7845132178976706,2.3081004541371195
BEEBOX,2024-08-04T07:00:00Z,0,0,00:00:00,7.0325,2024,2024-08-04T07:00:00Z,9.1,84,0,29,7,101.48,69.583,-139.03,0.3619246529075297,2.551094529939951
BEEBOX,2024-08-04T08:00:00Z,2,0,01:00:00,6.8925,2024,2024-08-04T08:00:00Z,8,82,0,NA,0,101.47,69.583,-139.03,-2.0011801893323646,2.797766040259483
BEEBOX,2024-08-04T09:00:00Z,2,0,02:00:00,4.9525,2024,2024-08-04T09:00:00Z,9.9,76,0,33,6,101.46,69.583,-139.03,-3.1474138820446416,3.0472904919785706
BEEBOX,2024-08-04T10:00:00Z,0,0,03:00:00,7.6125,2024,2024-08-04T10:00:00Z,9.9,77,0,NA,0,101.45,69.583,-139.03,-2.9971009997329476,-2.985462868289839
BEEBOX,2024-08-04T11:00:00Z,0,0,04:00:00,7.529999999999999,2024,2024-08-04T11:00:00Z,11,76,0,29,7,101.42,69.583,-139.03,-1.5614297075032322,-2.7364176815518295
BEEBOX,2024-08-04T12:00:00Z,0,0,05:00:00,8.5,2024,2024-08-04T12:00:00Z,10.9,76,0,30,5,101.46,69.583,-139.03,1.059421175762273,-2.490498115690085
BEEBOX,2024-08-04T13:00:00Z,21,2,06:00:00,9.9075,2024,2024-08-04T13:00:00Z,12.6,67,0,28,4,101.49,69.583,-139.03,4.69213990973155,-2.248190367308251
BEEBOX,2024-08-04T14:00:00Z,125,43,07:00:00,11.9375,2024,2024-08-04T14:00:00Z,12,72,0,28,8,101.54,69.583,-139.03,9.111915671109752,-2.0084296450942443
BEEBOX,2024-08-04T15:00:00Z,16,0,08:00:00,12.9525,2024,2024-08-04T15:00:00Z,NA,NA,NA,NA,NA,NA,69.583,-139.03,14.060444541327955,-1.7686615651408928
BEEBOX,2024-08-04T16:00:00Z,553,329,09:00:00,14.1725,2024,2024-08-04T16:00:00Z,16.8,57,0,34,5,101.6,69.583,-139.03,19.254908404892863,-1.5251224085069748
BEEBOX,2024-08-04T17:00:00Z,984,577,10:00:00,20.17,2024,2024-08-04T17:00:00Z,15.6,64,0,NA,0,101.61,69.583,-139.03,24.387893848007902,-1.273274538713604
BEEBOX,2024-08-04T18:00:00Z,836,300,11:00:00,21.5175,2024,2024-08-04T18:00:00Z,16.8,57,0,6,13,101.62,69.583,-139.03,29.123089693803358,-1.0085057107750384
BEEBOX,2024-08-04T19:00:00Z,323,16,12:00:00,21.735,2024,2024-08-04T19:00:00Z,11.5,77,0,12,16,101.63,69.583,-139.03,33.09687007015278,-0.7273367159575062
BEEBOX,2024-08-04T20:00:00Z,1264,170,13:00:00,27.0325,2024,2024-08-04T20:00:00Z,14.3,61,0,10,21,101.59,69.583,-139.03,35.94142403189171,-0.42923622036509507
BEEBOX,2024-08-04T21:00:00Z,956,159,14:00:00,26.735,2024,2024-08-04T21:00:00Z,15,61,0,10,24,101.55,69.583,-139.03,37.34336699103397,-0.11837450278379083
BEEBOX,2024-08-04T22:00:00Z,701,1,15:00:00,25.137500000000003,2024,2024-08-04T22:00:00Z,12.8,69,0,10,26,101.54,69.583,-139.03,37.12822949652443,0.19641362508724858
BEEBOX,2024-08-04T23:00:00Z,614,0,16:00:00,24.2675,2024,2024-08-04T23:00:00Z,14.3,58,0,10,30,101.49,69.583,-139.03,35.32253711029203,0.5046596841749201
BEEBOX,2024-08-05T00:00:00Z,472,12,17:00:00,22.685,2024,2024-08-05T00:00:00Z,14.9,60,0,9,25,101.51,69.583,-139.03,32.143503064797066,0.798557232265554
BEEBOX,2024-08-05T01:00:00Z,759,0,18:00:00,20.535,2024,2024-08-05T01:00:00Z,13.4,62,0,10,30,101.51,69.583,-139.03,27.92531358000875,1.0752513152353456
BEEBOX,2024-08-05T02:00:00Z,696,1,19:00:00,18.155,2024,2024-08-05T02:00:00Z,12.1,71,0,11,24,101.51,69.583,-139.03,23.038130804997454,1.3362294416528677
BEEBOX,2024-08-05T03:00:00Z,505,0,20:00:00,17.122500000000002,2024,2024-08-05T03:00:00Z,11.4,76,0,11,19,101.52,69.583,-139.03,17.839110040217253,1.5854226940314713
BEEBOX,2024-08-05T04:00:00Z,380,0,21:00:00,15.11,2024,2024-08-05T04:00:00Z,10.9,80,0,7,3,101.52,69.583,-139.03,12.656495921722266,1.8275280488326109
BEEBOX,2024-08-05T05:00:00Z,19,0,22:00:00,11.66,2024,2024-08-05T05:00:00Z,8.8,87,0,NA,0,101.5,69.583,-139.03,7.790921999010839,2.0669561031670987
BEEBOX,2024-08-05T06:00:00Z,0,0,23:00:00,6.9825,2024,2024-08-05T06:00:00Z,8.1,88,0,12,6,101.5,69.583,-139.03,3.5194743654775213,2.307219545882832
BEEBOX,2024-08-05T07:00:00Z,2,0,00:00:00,7.345,2024,2024-08-05T07:00:00Z,7.6,88,0,3,3,101.51,69.583,-139.03,0.09383601399639498,2.5505373885551954
BEEBOX,2024-08-05T08:00:00Z,0,0,01:00:00,5.547499999999999,2024,2024-08-05T08:00:00Z,9.4,92,0,10,6,101.5,69.583,-139.03,-2.2711786751228193,2.797592143064738
BEEBOX,2024-08-05T09:00:00Z,1,0,02:00:00,7.387499999999999,2024,2024-08-05T09:00:00Z,9.3,89,0,NA,0,101.49,69.583,-139.03,-3.4174231477147616,3.0475384292747147
BEEBOX,2024-08-05T10:00:00Z,0,0,03:00:00,6.547499999999999,2024,2024-08-05T10:00:00Z,8.9,90,0,7,3,101.49,69.583,-139.03,-3.264881571392422,-2.9847841914080253
BEEBOX,2024-08-05T11:00:00Z,0,0,04:00:00,6.66,2024,2024-08-05T11:00:00Z,9.5,87,0,12,10,101.46,69.583,-139.03,-1.8249607983078187,-2.7353309980000327
BEEBOX,2024-08-05T12:00:00Z,15,0,05:00:00,7.199999999999999,2024,2024-08-05T12:00:00Z,10.9,83,0,5,3,101.43,69.583,-139.03,0.8014312777220578,-2.489051200918742
BEEBOX,2024-08-05T13:00:00Z,12,1,06:00:00,8.86,2024,2024-08-05T13:00:00Z,9.6,84,0,12,17,101.39,69.583,-139.03,4.43995197288101,-2.24644484056045
BEEBOX,2024-08-05T14:00:00Z,403,221,07:00:00,13.0125,2024,2024-08-05T14:00:00Z,11.5,79,0,10,10,101.37,69.583,-139.03,8.86470527996518,-2.0064514763142256
BEEBOX,2024-08-05T15:00:00Z,347,210,08:00:00,14.705,2024,2024-08-05T15:00:00Z,12.4,76,0,12,4,101.35,69.583,-139.03,13.816433943316941,-1.766517740642556
BEEBOX,2024-08-05T16:00:00Z,832,513,09:00:00,18.56,2024,2024-08-05T16:00:00Z,11.3,77,0,13,7,101.34,69.583,-139.03,19.01160951347198,-1.5228850898992625
BEEBOX,2024-08-05T17:00:00Z,484,311,10:00:00,20.9825,2024,2024-08-05T17:00:00Z,13.4,75,0,25,3,101.35,69.583,-139.03,24.142442947911288,-1.2710318162235288
BEEBOX,2024-08-05T18:00:00Z,30,6,11:00:00,23.8125,2024,2024-08-05T18:00:00Z,15,67,0,13,3,101.35,69.583,-139.03,28.87272273990129,-1.006375699800333
BEEBOX,2024-08-05T19:00:00Z,65,32,12:00:00,26.595,2024,2024-08-05T19:00:00Z,15.1,68,0,13,12,101.33,69.583,-139.03,32.83959780860226,-0.7254764564651018
BEEBOX,2024-08-05T20:00:00Z,415,85,13:00:00,28.545,2024,2024-08-05T20:00:00Z,16.2,65,0,12,13,101.31,69.583,-139.03,35.676817741763244,-0.4278287777367545
BEEBOX,2024-08-05T21:00:00Z,73,27,14:00:00,28.405,2024,2024-08-05T21:00:00Z,16,67,0,14,3,101.27,69.583,-139.03,37.07302534952706,-0.11757933500668902
BEEBOX,2024-08-05T22:00:00Z,81,34,15:00:00,28.0625,2024,2024-08-05T22:00:00Z,16.4,70,0,NA,0,101.23,69.583,-139.03,36.85531789764193,0.19653034127419672
BEEBOX,2024-08-05T23:00:00Z,107,21,16:00:00,27.2025,2024,2024-08-05T23:00:00Z,15.6,73,0,10,3,101.19,69.583,-139.03,35.0503851999487,0.5041585660191529
BEEBOX,2024-08-06T00:00:00Z,104,28,17:00:00,27.125,2024,2024-08-06T00:00:00Z,15.6,68,0,11,15,101.12,69.583,-139.03,31.874208516985888,0.7975905543501804
BEEBOX,2024-08-06T01:00:00Z,646,54,18:00:00,26.4225,2024,2024-08-06T01:00:00Z,14.8,69,0,11,14,101.08,69.583,-139.03,27.65925080414916,1.0739966867318986
BEEBOX,2024-08-06T02:00:00Z,96,22,19:00:00,24,2024,2024-08-06T02:00:00Z,16,64,0,14,8,101.04,69.583,-139.03,22.774317543565232,1.334844328330991
BEEBOX,2024-08-06T03:00:00Z,1646,225,20:00:00,20.815,2024,2024-08-06T03:00:00Z,13.4,73,0,11,11,101.01,69.583,-139.03,17.575881336081487,1.584032177771932
BEEBOX,2024-08-06T04:00:00Z,107,0,21:00:00,17.1725,2024,2024-08-06T04:00:00Z,12.5,75,0,14,22,100.97,69.583,-139.03,12.39211121845587,1.826231578135595
BEEBOX,2024-08-06T05:00:00Z,137,0,22:00:00,11.595,2024,2024-08-06T05:00:00Z,13.9,70,0,16,33,100.97,69.583,-139.03,7.524016155387971,2.0658385719577144
BEEBOX,2024-08-06T06:00:00Z,197,1,23:00:00,9.5625,2024,2024-08-06T06:00:00Z,11.9,81,0,15,20,100.95,69.583,-139.03,3.2493796857676243,2.306358972502955
BEEBOX,2024-08-06T07:00:00Z,8,0,00:00:00,9.4375,2024,2024-08-06T07:00:00Z,11.4,85,0,15,25,100.9,69.583,-139.03,-0.17921221241956894,2.5500060923377026
